FINLANDIA 2000000 2000000 2000000 
TURQUIA 921 2000000 405 
EGIPTO 2000000 2000000 2000000 
MARRUECOS 2000000 2000000 2000000 
ARGELIA 2000000 2000000 2000000 
LIBIA 2000000 2000000 2000000 
SUDAFRICA 2000000 2000000 2000000 
ARABIA_SAUDITA 2000000 2000000 2000000 
ISRAEL 580 2000000 302 
EMIRATOS_ARABES_UNIDOS 2000000 2000000 2000000 
OMAN 2000000 2000000 2000000 
VIETNAM 90 2000000 37 
SINGAPUR 114 2000000 44 
MALASIA 202 2000000 89 
INDONESIA 305 2000000 201 
FILIPINAS 153 2000000 72 
COREA_DEL_SUR 265 2000000 164 
TAIWAN 2000000 2000000 2000000 
JAPON 106 2000000 70 
CHINA 416 2000000 220 
AUSTRALIA 268 2000000 105 
NUEVA_ZELANDA 605 2000000 272 ;

param COSTO_CENTROS_SAN_PABLO: AIRE TIERRA MAR := 
SAN_PABLO 2000000 2000000 2000000 
PANAMA 441 0 141 
BOGOTA 292 470 169 
NUEVA_YORK 388 2000000 248 
MIAMI 408 2000000 155 
AMSTERDAM 326 2000000 114 
LONDRES 331 2000000 225 
ROMA 280 2000000 87 
ESTAMBUL 348 2000000 212 
HAIFA 430 2000000 138 
TOKIO 638 2000000 255 
TAIPEI 884 2000000 601 ;

param COSTO_CENTROS_PANAMA: AIRE TIERRA MAR := 
SAN_PABLO 580 2000000 307 
PANAMA 2000000 2000000 2000000 
BOGOTA 81 2000000 52 
NUEVA_YORK 133 2000000 52 
MIAMI 107 2000000 61 
AMSTERDAM 376 2000000 263 
LONDRES 446 2000000 134 
ROMA 297 2000000 107 
ESTAMBUL 435 2000000 161 
HAIFA 386 2000000 131 
TOKIO 642 2000000 218 
TAIPEI 871 2000000 357;

param COSTO_CENTROS_BOGOTA: AIRE TIERRA MAR := 
SAN_PABLO 351 516 211
PANAMA 73 2000000 36 
BOGOTA 2000000 2000000 2000000 
NUEVA_YORK 93 2000000 53 
MIAMI 59 2000000 35 
AMSTERDAM 316 2000000 177 
LONDRES 394 2000000 162 
ROMA 298 2000000 149 
ESTAMBUL 472 2000000 307 
HAIFA 436 2000000 205 
TOKIO 569 2000000 307 
TAIPEI 794 2000000 524;

param COSTO_CENTROS_NUEVA_YORK: AIRE TIERRA MAR := 
SAN_PABLO 714 2000000 386 
PANAMA 170 253 87 
BOGOTA 246 2000000 98 
NUEVA_YORK 2000000 2000000 2000000 
MIAMI 104 165 42 
AMSTERDAM 470 2000000 141 
LONDRES 375 2000000 154 
ROMA 250 2000000 103 
ESTAMBUL 319 2000000 115 
HAIFA 292 2000000 102 
TOKIO 1325 2000000 769 
TAIPEI 757 2000000 318; 

param COSTO_CENTROS_MIAMI: AIRE TIERRA MAR := 
SAN_PABLO 649 2000000 286
PANAMA 173 2000000 112 
BOGOTA 136 2000000 44 
NUEVA_YORK 58 89 28 
MIAMI 2000000 2000000 2000000 
AMSTERDAM 235 2000000 153 
LONDRES 323 2000000 116 
ROMA 323 2000000 187 
ESTAMBUL 377 2000000 121 
HAIFA 334 2000000 160 
TOKIO 558 2000000 324 
TAIPEI 731 2000000 380 ;

param COSTO_CENTROS_AMSTERDAM: AIRE TIERRA MAR := 
SAN_PABLO 901 2000000 478 
PANAMA 464 2000000 288 
BOGOTA 479 2000000 230 
NUEVA_YORK 311 2000000 171 
MIAMI 275 2000000 113 
AMSTERDAM 2000000 2000000 2000000 
LONDRES 98 156 57 
ROMA 60 95 34 
ESTAMBUL 87 2000000 58 
HAIFA 96 2000000 55 
TOKIO 458 2000000 174 
TAIPEI 482 2000000 318;

param COSTO_CENTROS_LONDRES: AIRE TIERRA MAR := 
SAN_PABLO 924 2000000 480
PANAMA 495 2000000 277 
BOGOTA 624 2000000 281 
NUEVA_YORK 277 2000000 191 
MIAMI 293 2000000 170 
AMSTERDAM 64 95 28 
LONDRES 2000000 2000000 2000000 
ROMA 53 83 16 
ESTAMBUL 81 2000000 31 
HAIFA 94 2000000 60 
TOKIO 463 2000000 218 
TAIPEI 548 2000000 225 ;

param COSTO_CENTROS_ROMA: AIRE TIERRA MAR := 
SAN_PABLO 723 2000000 383
PANAMA 703 2000000 288 
BOGOTA 631 2000000 278 
NUEVA_YORK 356 2000000 121 
MIAMI 268 2000000 153 
AMSTERDAM 48 72 32 
LONDRES 60 96 24 
ROMA 2000000 2000000 2000000 
ESTAMBUL 87 2000000 42 
HAIFA 36 2000000 20 
TOKIO 497 2000000 159 
TAIPEI 476 2000000 290;

param COSTO_CENTROS_ESTAMBUL: AIRE TIERRA MAR := 
SAN_PABLO 783 2000000 423 
PANAMA 587 2000000 329 
BOGOTA 589 2000000 247 
NUEVA_YORK 475 2000000 190 
MIAMI 341 2000000 147 
AMSTERDAM 85 2000000 56 
LONDRES 147 2000000 85 
ROMA 114 2000000 39 
ESTAMBUL 2000000 2000000 2000000 
HAIFA 118 182 80 
TOKIO 531 2000000 175 
TAIPEI 720 2000000 497 ;

param COSTO_CENTROS_HAIFA: AIRE TIERRA MAR := 
SAN_PABLO 865 2000000 580
PANAMA 461 2000000 286 
BOGOTA 544 2000000 239 
NUEVA_YORK 411 2000000 255 
MIAMI 290 2000000 119 
AMSTERDAM 45 2000000 21 
LONDRES 76 2000000 31 
ROMA 26 2000000 16 
ESTAMBUL 210 326 107 
HAIFA 2000000 2000000 2000000 
TOKIO 488 2000000 249 
TAIPEI 697 2000000 258;

param COSTO_CENTROS_TOKIO: AIRE TIERRA MAR := 
SAN_PABLO 844 2000000 329 
PANAMA 676 2000000 392 
BOGOTA 588 2000000 306 
NUEVA_YORK 570 2000000 177 
MIAMI 531 2000000 239 
AMSTERDAM 658 2000000 362 
LONDRES 710 2000000 383 
ROMA 604 2000000 374 
ESTAMBUL 1494 2000000 463 
HAIFA 463 2000000 167 
TOKIO 2000000 2000000 2000000 
TAIPEI 144 2000000 71 ;

param COSTO_CENTROS_TAIPEI: AIRE TIERRA MAR := 
SAN_PABLO 1195 2000000 418
PANAMA 672 2000000 329 
BOGOTA 642 2000000 263 
NUEVA_YORK 627 2000000 345 
MIAMI 444 2000000 182 
AMSTERDAM 578 2000000 387 
LONDRES 537 2000000 183 
ROMA 478 2000000 296 
ESTAMBUL 921 2000000 405 
HAIFA 580 2000000 302 
TOKIO 106 2000000 70 
TAIPEI 2000000 2000000 2000000;

param COSTO_CENTROS_VARSOVIA: AIRE TIERRA MAR := 
SAN_PABLO 779 2000000 2000000 
PANAMA 452 2000000 2000000 
BOGOTA 471 2000000 2000000 
NUEVA_YORK 407 2000000 2000000 
MIAMI 254 2000000 2000000 
AMSTERDAM 34 55 2000000 
LONDRES 70 106 2000000 
ROMA 41 64 2000000 
ESTAMBUL 136 2000000 2000000 
HAIFA 75 2000000 2000000 
TOKIO 506 2000000 2000000 
TAIPEI 520 2000000 2000000 ;

param COSTO_CENTROS_BRATISLAVA: AIRE TIERRA MAR := 
SAN_PABLO 896 2000000 2000000 
PANAMA 464 2000000 2000000 
BOGOTA 475 2000000 2000000 
NUEVA_YORK 390 2000000 2000000 
MIAMI 266 2000000 2000000 
AMSTERDAM 33 50 2000000 
LONDRES 49 77 2000000 
ROMA 27 41 2000000 
ESTAMBUL 56 2000000 2000000 
HAIFA 53 2000000 2000000 
TOKIO 504 2000000 2000000 
TAIPEI 485 2000000 2000000;

param COSTO_CENTROS_BUCAREST: AIRE TIERRA MAR := 
SAN_PABLO 894 2000000 572 
PANAMA 470 2000000 221 
BOGOTA 709 2000000 355 
NUEVA_YORK 390 2000000 254 
MIAMI 262 2000000 134 
AMSTERDAM 29 43 17 
LONDRES 48 70 27 
ROMA 57 84 38 
ESTAMBUL 89 136 44 
HAIFA 47 2000000 15 
TOKIO 523 2000000 282 
TAIPEI 472 2000000 175 ;
end;
